CODCOMP_STR,POBLACION
1301017003,132.0
1301017004,76.0
1301017005,140.0
1301017006,134.0
1301017007,188.0
1301017008,190.0
1301017009,164.0
1301017010,112.0
1301017011,97.0
1301017012,66.0
1301017013,55.0
1301017014,63.0
1301017015,92.0
1301017016,160.0
1301017017,140.0
1301017018,210.0
1301018001,86.0
1301018002,56.0
1301018003,216.0
1301018004,198.0
1301018005,190.0
1301018006,76.0
1301018007,168.0
1301018008,126.0
1301018009,190.0
1301018010,88.0
1301018011,90.0
1301018012,105.0
1301018013,53.0
1301018014,42.0
1301018015,154.0
1301018016,131.0
1301018017,264.0
1301018018,198.0
1301018019,71.0
1301018020,98.0
1301018401,0.0
1301018402,0.0
1301018403,0.0
1301018404,0.0
1301018405,0.0
1301018600,0.0
1301020001,106.0
1301020002,50.0
1301020003,0.0
1301020004,60.0
1301020005,46.0
1301020006,62.0
1301020007,31.0
1301020008,204.0
1301020009,44.0
1301020010,70.0
1301020011,0.0
1301020401,0.0
1301020402,0.0
1301020403,0.0
1301020404,0.0
1301020405,0.0
1301020406,0.0
1301020407,0.0
1301020408,0.0
1301020409,0.0
1301020411,0.0
1301020412,0.0
1301020413,0.0
1301020414,0.0
1301020415,0.0
1301020416,0.0
1301020417,0.0
1301020418,0.0
1301020600,0.0
1301020601,242.0
1301021001,328.0
1301021002,364.0
1301021003,300.0
1301021004,356.0
1301021005,340.0
1301021006,252.0
1301021007,328.0
1301021008,312.0
1301021009,284.0
1301021010,392.0
1301021011,336.0
1301021012,332.0
1301021013,360.0
1301021014,276.0
1301021015,260.0
1301021016,280.0
1301021017,308.0
1301021018,288.0
1301021019,284.0
1301021020,348.0
1301101001,153.0
1301101002,113.0
1301101003,50.0
1301101004,67.0
1301101005,23.0
1301101007,49.0
1301101008,77.0
1301101009,57.0
1301101010,93.0
1301101011,45.0
1301101012,94.0
1301101013,49.0
1301101023,65.0
1301101024,93.0
1301101401,0.0
1301101402,0.0
1301101403,0.0
1301101405,0.0
1301101406,0.0
1301101407,0.0
1301101408,0.0
1301101409,0.0
1301101410,0.0
1301101411,0.0
1301101600,70.0
1301101601,64.0
1301101602,104.0
1301101603,11.0
1301102002,99.0
1301102003,101.0
1301102004,85.0
1301102005,93.0
1301102006,73.0
1301102007,43.0
1301102008,0.0
1301102009,58.0
1301102010,87.0
1301102011,60.0
1301102012,58.0
1301102013,90.0
1301102015,80.0
1301102016,67.0
1301102017,76.0
1301102018,58.0
1301102019,37.0
1301106001,189.0
1301106002,364.0
1301106003,132.0
1301106004,0.0
1301106005,260.0
1301106006,0.0
1301106007,372.0
1301106008,232.0
1301106009,300.0
1301106010,186.0
1301106011,282.0
1301106012,258.0
1301106013,384.0
1301106014,324.0
1301106016,460.0
1301106017,320.0
1301106018,330.0
1301106019,279.0
1301106020,142.0
1301106600,300.0
1301106601,220.0
1301107001,0.0
1301107002,258.0
1301107003,111.0
1301107004,81.0
1301107005,45.0
1301107006,72.0
1301107007,246.0
1301107008,129.0
1301107009,423.0
1301107010,232.0
1301107011,420.0
1301107012,244.0
1301107013,201.0
1301107401,0.0
1301107402,0.0
1301107403,0.0
1301107404,0.0
1301107600,0.0
1301107700,0.0
1301110002,78.0
1301110003,108.0
1301110004,282.0
1301110005,64.0
1301110007,104.0
1301110008,132.0
1301110009,147.0
1301110010,75.0
1301110011,162.0
1301110012,99.0
1301110013,147.0
1301110014,225.0
1301110400,0.0
1301110401,0.0
1301110403,0.0
1301110404,0.0
1301110405,0.0
1301110406,0.0
1301110407,0.0
1301110408,0.0
1301110409,0.0
1301110410,0.0
1301110411,0.0
1301110500,0.0
1301110600,58.0
1301111001,124.0
1301111002,236.0
1301111003,232.0
1301111009,268.0
1301111010,316.0
1301111011,156.0
1301111012,140.0
1301111013,184.0
1301111014,276.0
1301111021,400.0
1301111022,228.0
1301111023,268.0
1301111024,164.0
1301111025,200.0
1301111026,164.0
1301112001,140.0
1301112002,192.0
1301112003,600.0
1301112010,288.0
1301112011,284.0
1301112012,248.0
1301112013,188.0
1301112014,256.0
1301112015,348.0
1301112022,488.0
1301112023,232.0
1301112024,212.0
1301113001,221.0
1301113002,145.0
1301113005,168.0
1301113006,110.0
1301113008,132.0
1301113009,171.0
1301113010,52.0
1301113011,102.0
1301113012,68.0
1301113022,203.0
1301113023,212.0
1301113024,88.0
1301113400,0.0
1301113401,0.0
1301113402,0.0
1301113403,0.0
1301113404,0.0
1301113405,0.0
1301113406,0.0
1301113407,0.0
1301113408,0.0
1301113409,0.0
1301113410,0.0
1301113411,0.0
1301113412,0.0
1301113413,0.0
1301113414,0.0
1301113600,20.0
1301113601,164.0
1301115001,1.0
1301115002,283.0
1301115003,88.0
1301115006,42.0
1301115010,113.0
1301115011,155.0
1301115012,56.0
1301115013,93.0
1301115014,76.0
1301115015,75.0
1301115016,144.0
1301115018,99.0
1301115019,144.0
1301115043,68.0
1301115045,89.0
1301115046,40.0
1301115047,48.0
1301115048,99.0
1301115600,0.0
1301115601,31.0
1301115602,71.0
1301115603,60.0
1301115604,58.0
1301115605,65.0
1301115606,34.0
1301115607,3.0
1301115608,32.0
1301115609,67.0
1301115610,65.0
1301115611,11.0
1301115614,73.0
1301115615,65.0
1301115616,66.0
1301115617,45.0
1301115618,45.0
1301115619,66.0
1301115620,57.0
1301115621,34.0
1301115622,10.0
1301115623,33.0
1301115624,57.0
1301115625,59.0
1301115626,15.0
1301115627,0.0
1301115628,0.0
1301115629,94.0
1301115630,108.0
1301115631,24.0
1301115700,36.0
1301115701,17.0
1301115702,88.0
1301115800,5.0
1301115801,2.0
1301115802,2.0
1301115803,0.0
1301115806,76.0
1301115811,1.0
1301115814,44.0
1301115817,28.0
1301115818,30.0
1301116001,83.0
1301116002,130.0
1301116003,54.0
1301116007,66.0
1301116008,82.0
1301116009,75.0
1301116010,53.0
1301116011,113.0
1301116012,74.0
1301116020,79.0
1301116021,72.0
1301116022,81.0
1301116023,76.0
1301116024,93.0
1301116025,97.0
1301119001,204.0
1301119002,174.0
1301119003,168.0
1301119009,171.0
1301119010,183.0
1301119011,258.0
1301119012,140.0
1301119018,120.0
1301119019,118.0
1301119020,231.0
1301119021,98.0
1301119022,85.0
1301119023,80.0
1301119024,117.0
1301119401,0.0
1301119402,0.0
1301119403,0.0
1301201018,47.0
1301201019,66.0
1301201020,77.0
1301201025,80.0
1301201026,68.0
1301201027,47.0
1301201028,99.0
1301201029,70.0
1301201031,18.0
1301201032,40.0
1301201033,89.0
1301201034,78.0
1301201037,133.0
1301201038,10.0
1301201039,70.0
1301201040,73.0
1301201041,94.0
1301201042,73.0
1301201043,88.0
1301201130,30.0
1301201230,38.0
1301201401,0.0
1301201402,0.0
1301201403,0.0
1301201600,59.0
1301202014,30.0
1301202020,72.0
1301202021,99.0
1301202022,83.0
1301202023,95.0
1301202024,26.0
1301202025,81.0
1301202026,68.0
1301202027,57.0
1301202028,77.0
1301202029,73.0
1301202030,21.0
1301202031,84.0
1301202032,68.0
1301202033,52.0
1301202034,74.0
1301202035,47.0
1301202036,0.0
1301202401,0.0
1301202600,0.0
1301202601,71.0
1301206021,168.0
1301206022,216.0
1301206023,297.0
1301206024,352.0
1301206025,350.0
1301206026,258.0
1301206027,356.0
1301206028,372.0
1301206029,178.0
1301206030,180.0
1301206032,47.0
1301206034,114.0
1301206035,297.0
1301206037,302.0
1301206038,423.0
1301206401,0.0
1301206402,0.0
1301206404,0.0
1301206405,0.0
1301206406,0.0
1301206407,0.0
1301206600,99.0
1301206601,488.0
1301206602,34.0
1301206603,93.0
1301206800,236.0
1301206801,146.0
1301207014,96.0
1301207015,30.0
1301207016,429.0
1301207017,135.0
1301207018,144.0
1301207019,216.0
1301207020,264.0
1301207021,288.0
1301207022,304.0
1301207023,168.0
1301207024,72.0
1301207025,376.0
1301210015,146.0
1301210016,78.0
1301210017,130.0
1301210018,201.0
1301210019,252.0
1301210020,96.0
1301210021,81.0
1301210022,81.0
1301210023,144.0
1301210024,276.0
1301210025,288.0
1301210026,192.0
1301210027,240.0
1301210028,210.0
1301210400,0.0
1301211004,228.0
1301211005,76.0
1301211006,400.0
1301211007,876.0
1301211008,124.0
1301211018,272.0
1301211019,304.0
1301211020,248.0
1301211027,276.0
1301211028,84.0
1301211029,92.0
1301211401,0.0
1301211403,0.0
1301211404,0.0
1301211600,476.0
1301211601,208.0
1301211602,260.0
1301212004,320.0
1301212005,616.0
1301212006,272.0
1301212007,272.0
1301212008,232.0
1301212009,268.0
1301212016,256.0
1301212017,320.0
1301212018,213.0
1301212019,120.0
1301212020,320.0
1301212021,300.0
1301212402,0.0
1301212403,0.0
1301212404,0.0
1301212405,0.0
1301213014,234.0
1301213015,318.0
1301213016,207.0
1301213018,78.0
1301213019,177.0
1301213020,132.0
1301213021,204.0
1301213025,186.0
1301213400,0.0
1301213401,0.0
1301213402,0.0
1301213403,0.0
1301213404,0.0
1301213405,0.0
1301213406,0.0
1301213407,0.0
1301213408,0.0
1301213409,0.0
1301213410,0.0
1301213411,0.0
1301213600,152.0
1301213601,528.0
1301213602,99.0
1301213603,438.0
1301215020,129.0
1301215021,109.0
1301215024,52.0
1301215025,97.0
1301215028,32.0
1301215029,60.0
1301215030,76.0
1301215031,60.0
1301215032,67.0
1301215033,80.0
1301215034,34.0
1301215035,52.0
1301215036,85.0
1301215037,30.0
1301215041,68.0
1301215053,62.0
1301215054,97.0
1301215056,57.0
1301215057,56.0
1301215400,0.0
1301215602,95.0
1301215603,19.0
1301215604,28.0
1301215606,181.0
1301215700,59.0
1301215701,26.0
1301215702,53.0
1301215703,26.0
1301215704,137.0
1301215705,25.0
1301215706,84.0
1301215707,57.0
1301215800,31.0
1301215802,59.0
1301216004,4.0
1301216006,50.0
1301216013,111.0
1301216014,79.0
1301216015,79.0
1301216016,35.0
1301216017,89.0
1301216018,107.0
1301216019,60.0
1301216026,77.0
1301216027,85.0
1301216028,126.0
1301216400,0.0
1301216401,0.0
1301216402,0.0
1301216403,0.0
1301216600,20.0
1301219004,168.0
1301219005,116.0
1301219006,252.0
1301219007,122.0
1301219008,112.0
1301219013,68.0
1301219014,142.0
1301219016,58.0
1301219017,66.0
1301219025,0.0
1301219026,148.0
1301219402,0.0
1301219403,0.0
1301219404,0.0
1301219405,0.0
1301219801,51.0
1301219802,45.0
1301301044,78.0
1301301045,76.0
1301301046,83.0
1301301047,91.0
1301301048,113.0
1301301051,101.0
1301301052,76.0
1301301053,94.0
1301301054,64.0
1301301055,54.0
1301301056,83.0
1301301057,70.0
1301301058,62.0
1301301059,86.0
1301301060,55.0
1301301061,74.0
1301301401,0.0
1301301600,88.0
1301301800,114.0
1301301801,22.0
1301315061,26.0
1301315064,0.0
1301315600,35.0
1301315601,0.0
1302001002,8.0
1302001003,17.0
1302001005,19.0
1302001008,55.0
1302002004,3.0
1302002005,191.0
1302002006,261.0
1302002007,122.0
1302002008,132.0
1302003001,18.0
1302003002,14.0
1302003003,93.0
1302004002,14.0
1302004003,45.0
1302004004,16.0
1303004002,37.0
1303004004,195.0
1303004006,23.0
1303004009,188.0
1303004010,12.0
1303006001,32.0
1303006002,56.0
1303006003,86.0
1303006004,38.0
1303007001,3.0
1303007002,1.0
1303007003,9.0
1303007004,6.0
1303009005,15.0
1303009006,25.0
1303009007,48.0
1303010001,35.0
1303010002,19.0
1303010003,33.0
1303010004,23.0
1303010005,0.0
1303010006,6.0
1303010010,41.0
1303010011,18.0
1303010400,0.0
1303010600,39.0
1303010601,26.0
1303101002,48.0
1303101003,39.0
1303101004,27.0
1303101009,117.0
1303101010,135.0
1303101012,87.0
1303101013,102.0
1303101014,33.0
1303101015,36.0
1303101017,75.0
1303101018,3.0
1303101019,111.0
1303101022,57.0
1303101600,72.0
1303101601,129.0
1303101602,297.0
1303101603,420.0
1303101700,159.0
1303102001,366.0
1303102003,108.0
1303102005,84.0
1303102006,90.0
1303102007,156.0
1303102008,81.0
1303102009,99.0
1303102010,54.0
1303102013,117.0
1303102014,0.0
1303102015,159.0
1303102016,153.0
1303102017,51.0
1303102018,18.0
1303102019,180.0
1303102041,30.0
1303102042,96.0
1303102043,90.0
1303102044,9.0
1303102045,63.0
1303102046,48.0
1303102047,96.0
1303102049,276.0
1303102700,30.0
1303102701,129.0
1303102800,222.0
1303102801,123.0
1303103001,0.0
1303103002,99.0
1303103003,30.0
1303103004,60.0
1303103005,0.0
1303103006,105.0
1303103007,36.0
1303103008,147.0
1303103040,0.0
1303103041,36.0
1303103042,63.0
1303103043,150.0
1303103044,45.0
1303103045,0.0
1303103046,21.0
1303103047,105.0
1303103048,63.0
1303103049,69.0
1303103051,0.0
1303103071,24.0
1303103090,144.0
1303103150,9.0
1303103250,102.0
1303103401,0.0
1303103402,0.0
1303103403,0.0
1303103404,0.0
1303103405,0.0
1303103406,0.0
1303103407,0.0
1303103408,0.0
1303103600,45.0
1303103601,99.0
1303103700,192.0
1303105003,9.0
1303105004,5.0
1303105600,6.0
1303108005,108.0
1303108006,29.0
1303108600,465.0
1303201023,178.0
1303201024,159.0
1303201025,159.0
1303201026,108.0
1303201027,87.0
1303201028,57.0
1303201029,120.0
1303201030,84.0
1303201031,45.0
1303201032,0.0
1303201033,100.0
1303201034,36.0
1303201035,96.0
1303201036,63.0
1303201037,138.0
1303201038,225.0
1303201039,81.0
1303201046,110.0
1303201401,0.0
1303201402,0.0
1303201600,66.0
1303201601,63.0
1303201602,54.0
1303201603,0.0
1303201604,0.0
1303202020,96.0
1303202021,120.0
1303202022,159.0
1303202023,111.0
1303202024,96.0
1303202025,18.0
1303202026,0.0
1303202033,32.0
1303202034,20.0
1303202035,120.0
1303202036,72.0
1303202037,69.0
1303202038,105.0
1303202039,39.0
1303202040,99.0
1303202051,6.0
1303202052,14.0
1303202053,7.0
1303202054,19.0
1303202055,22.0
1303202056,16.0
1303202057,8.0
1303202058,14.0
1303202059,17.0
1303202060,44.0
1303202062,0.0
1303202400,0.0
1303202600,5.0
1303202601,74.0
1303202602,34.0
1303202603,48.0
1303203009,60.0
1303203010,96.0
1303203011,96.0
1303203012,93.0
1303203013,93.0
1303203014,111.0
1303203015,69.0
1303203016,120.0
1303203030,60.0
1303203031,30.0
1303203032,294.0
1303203033,93.0
1303203034,114.0
1303203035,120.0
1303203036,84.0
1303203053,57.0
1303203054,42.0
1303203055,132.0
1303203056,60.0
1303203057,126.0
1303203058,57.0
1303203059,29.0
1303203060,14.0
1303203075,32.0
1303203078,226.0
1303203079,39.0
1303203082,27.0
1303203083,58.0
1303203084,36.0
1303203086,33.0
1303203087,0.0
1303203088,32.0
1303203400,0.0
1303203401,0.0
1303203402,0.0
1303203403,0.0
1303203404,0.0
1303203405,0.0
1303203406,0.0
1303203407,0.0
1303203408,0.0
1303203409,0.0
1303203601,189.0
1303203602,198.0
1303203603,222.0
1303203604,117.0
1303203605,1.0
1303203606,48.0
1303203700,0.0
1303203701,17.0
1303203702,81.0
1303203703,54.0
1303203704,93.0
1303203801,12.0
1303203802,71.0
1303203803,35.0
1303203804,22.0
1303203805,35.0
1303203807,63.0
1303203808,39.0
1303203811,129.0
1303203813,32.0
1303203814,0.0
1303203815,0.0
1303205400,0.0
1303205600,0.0
1303205601,0.0
1303208600,11.0
1303208601,38.0
1303208602,0.0
1303208603,0.0
1303301041,81.0
1303301042,6.0
1303301043,114.0
1303301044,12.0
1303301045,76.0
1303301047,44.0
1303301048,124.0
1303301049,56.0
1303301050,186.0
1303301051,45.0
1303301052,117.0
1303301053,99.0
1303301054,57.0
1303301055,70.0
1303301056,82.0
1303301057,56.0
1303301058,130.0
1303301062,87.0
1303301067,153.0
1303301700,28.0
1303301701,16.0
1303301702,58.0
1303303017,36.0
1303303018,28.0
1303303019,32.0
1303303020,27.0
1303303023,0.0
1303303024,5.0
1303303025,39.0
1303303026,10.0
1303303027,38.0
1303303028,41.0
1303303029,93.0
1303303061,61.0
1303303062,38.0
1303303063,1.0
1303303064,9.0
1303303065,7.0
1303303066,8.0
1303303067,40.0
1303303068,19.0
1303303069,15.0
1303303070,25.0
1303303073,6.0
1303303403,0.0
1303303600,33.0
1303303601,32.0
1304001002,58.0
1304001004,28.0
1304001006,1.0
1304102005,35.0
1304102006,53.0
1304102007,79.0
1304102600,14.0
1304103003,25.0
1304103005,23.0
1304103006,40.0
1304103803,103.0
1304202600,10.0
1304202601,23.0
1304202602,21.0
1304202603,5.0
1304202604,42.0
1304202605,6.0
1304203600,5.0
1304203800,28.0
1305002001,124.0
1305002002,0.0
1305002003,0.0
1305002004,12.0
1305002005,88.0
1305002006,47.0
1305002011,66.0
1305002012,158.0
1305002013,192.0
1305002015,74.0
1305002016,122.0
1305002017,140.0
1305002018,200.0
1305002019,82.0
1305002020,110.0
1305002022,256.0
1305002023,42.0
1305002024,68.0
1305002025,120.0
1305002026,0.0
1305002027,218.0
1305002029,180.0
1305002030,65.0
1305002400,0.0
1305002602,0.0
1305002603,134.0
1305002606,178.0
1305002607,140.0
1305002700,156.0
1305002701,84.0
1305101013,54.0
1305101014,152.0
1305101015,204.0
1305101016,64.0
1305101017,114.0
1305101018,74.0
1305101019,26.0
1305101020,54.0
1305101021,124.0
1305101022,36.0
1305101023,74.0
1305101024,96.0
1305101026,32.0
1305101027,6.0
1305101028,0.0
1305101038,0.0
1305101039,256.0
1305101040,98.0
1305101041,0.0
1305101044,32.0
1305101045,36.0
1305101046,74.0
1305101400,0.0
1305101401,0.0
1305101402,0.0
1305101405,0.0
1305101406,0.0
1305101407,0.0
1305101600,212.0
1305103003,0.0
1305103004,12.0
1305103005,108.0
1305103007,9.0
1305103600,80.0
1305103806,10.0
1305104002,86.0
1305104003,12.0
1305104005,12.0
1305104006,5.0
1305104600,120.0
1305201001,128.0
1305201002,10.0
1305201003,118.0
1305201004,128.0
1305201008,80.0
1305201010,340.0
1305201029,90.0
1305201033,140.0
1305201037,0.0
1305201400,0.0
1305201600,46.0
1305201601,10.0
1305201602,284.0
1305201603,108.0
1305201604,74.0
1305201605,36.0
1305201606,136.0
1305201607,14.0
1305203400,0.0
1305203401,0.0
1305203600,23.0
1305203801,0.0
1305203802,15.0
1305203803,0.0
1305203804,9.0
1305203805,8.0
1305204600,22.0
1305204601,0.0
1305204602,55.0
1305204603,53.0
1305204604,21.0
1305204605,0.0
1305303600,54.0
1305303601,22.0
1305303602,40.0
1305303603,2.0
1305303604,86.0
1305303605,88.0
1305303606,46.0
1305303607,106.0
1305303608,48.0
1305303609,54.0
1306001002,149.0
1306001005,23.0
1306001006,6.0
1306003002,50.0
1306003004,202.0
1306003005,36.0
1306004001,12.0
1306004004,88.0
1306004005,34.0
1306004009,27.0
1306004010,29.0
1306004012,30.0
1306006001,90.0
1306006002,23.0
1306006003,16.0
1306006004,102.0
1306105005,86.0
1306105008,95.0
1306105600,60.0
1306105801,102.0
1306105803,12.0
1306202001,25.0
1306202004,17.0
1306202007,0.0
1306202008,41.0
1306202011,2.0
1306202600,0.0
1306202601,18.0
1306202800,0.0
1306205400,0.0
1306205600,17.0
1306205802,3.0
1306302003,31.0
1306302006,18.0
1306302007,48.0
1306302009,85.0
1306302802,62.0
1306305600,0.0
1306305601,135.0
1306305602,45.0
1306305603,85.0
1306305604,24.0
1306305605,3.0
1306305805,35.0
1306305806,32.0
1306402600,25.0
1307001002,15.0
1307001003,9.0
1307004003,53.0
1307004004,71.0
1307004005,137.0
1307102003,13.0
1307102600,19.0
1307103003,27.0
1307103804,55.0
1307105005,12.0
1307105006,27.0
1307105600,178.0
1307202001,8.0
1307202002,37.0
1307202005,42.0
1307202006,35.0
1307202400,0.0
1307202600,76.0
1307202601,36.0
1307202602,55.0
1307202603,10.0
1307202604,22.0
1307203600,37.0
1307203601,92.0
1307203800,19.0
1307203801,20.0
1307203802,43.0
1307205600,17.0
1307205601,0.0
1307205602,57.0
1307205803,17.0
1307205804,19.0
1307205805,3.0
1308001003,90.0
1308001004,104.0
1308001005,112.0
1308001006,72.0
1308001007,24.0
1308001009,0.0
1308001010,128.0
1308001011,82.0
1308001012,100.0
1308001013,146.0
1308001014,132.0
1308001015,144.0
1308001016,122.0
1308001017,28.0
1308001018,76.0
1308001019,92.0
1308001022,226.0
1308001023,188.0
1308001024,94.0
1308001025,42.0
1308001026,34.0
1308001027,19.0
1308001028,45.0
1308001029,53.0
1308001031,24.0
1308001032,132.0
1308001134,36.0
1308001234,1.0
1308001334,46.0
1308001400,0.0
1308001401,0.0
1308001402,0.0
1308001403,0.0
1308001405,0.0
1308001406,0.0
1308001600,124.0
1308001601,46.0
1308001602,320.0
1308001603,74.0
1308001700,8.0
1308001701,0.0
1308001702,0.0
1308001801,88.0
1308001802,110.0
1308001803,82.0
1308001804,79.0
1308003001,17.0
1308003002,16.0
1308003003,3.0
1308005001,63.0
1308005006,240.0
1308005805,410.0
1308006004,17.0
1308006005,23.0
1308006006,20.0
1308006007,56.0
1308006008,52.0
1308008001,32.0
1308008002,8.0
1308102004,122.0
1308102005,136.0
1308102006,64.0
1308102007,144.0
1308102008,128.0
1308102014,140.0
1308102015,98.0
1308102016,58.0
1308102017,74.0
1308102018,64.0
1308102019,94.0
1308102020,54.0
1308102038,56.0
1308102039,48.0
1308102040,68.0
1308102046,110.0
1308102047,208.0
1308102400,0.0
1308102401,0.0
1308102402,0.0
1308102403,0.0
1308102600,94.0
1308102601,60.0
1308102602,30.0
1308102603,52.0
1308102700,0.0
1308102701,0.0
1308102800,28.0
1308102801,114.0
1308102802,64.0
1308102803,80.0
1308104005,53.0
1308104600,15.0
1308104811,34.0
1308107002,38.0
1308107003,5.0
1308107004,28.0
1308107806,40.0
1308202021,144.0
1308202022,112.0
1308202023,116.0
1308202024,54.0
1308202025,40.0
1308202026,94.0
1308202027,56.0
1308202028,84.0
1308202029,176.0
1308202030,134.0
1308202031,32.0
1308202032,86.0
1308202033,40.0
1308202036,0.0
1308202400,0.0
1308202401,0.0
1308202402,0.0
1308202403,0.0
1308202404,0.0
1308202405,0.0
1308202406,0.0
1308202407,0.0
1308202600,128.0
1308202601,172.0
1308202602,38.0
1308202603,0.0
1308204400,0.0
1308204401,0.0
1308204402,0.0
1308204600,10.0
1308204601,20.0
1308204602,15.0
1308204603,18.0
1308204604,10.0
1308204605,8.0
1308204700,37.0
1308204800,0.0
1308204801,33.0
1308204802,18.0
1308204803,23.0
1308204804,30.0
1308204805,0.0
1308207800,3.0
1308207801,5.0
1308207802,13.0
1308207803,13.0
1308207804,13.0
1308207805,26.0
1308304807,27.0
1308304808,21.0
1308304809,24.0
1308304810,25.0
1309004001,0.0
1309004003,207.0
1309004005,0.0
1309004006,68.0
1309004007,5.0
1309004008,77.0
1309004009,7.0
1309004012,76.0
1309004013,18.0
