CODCOMP,DPTO,NOMDPTO,NOMLOC,P_TOT,CODLOC
"1001229825","10",MALDONADO,MALDONADO,"0","10320"
"1001230001","10",MALDONADO,MALDONADO,"20","10320"
"1001230002","10",MALDONADO,MALDONADO,"50","10320"
"1001230003","10",MALDONADO,MALDONADO,"33","10320"
"1001230004","10",MALDONADO,MALDONADO,"64","10320"
"1001230005","10",MALDONADO,MALDONADO,"0","10320"
"1001230007","10",MALDONADO,MALDONADO,"76","10320"
"1001230008","10",MALDONADO,MALDONADO,"77","10320"
"1001230400","10",MALDONADO,MALDONADO,"0","10320"
"1001230401","10",MALDONADO,MALDONADO,"0","10320"
"1001230402","10",MALDONADO,MALDONADO,"0","10320"
"1001230600","10",MALDONADO,MALDONADO,"0","10320"
"1001230601","10",MALDONADO,MALDONADO,"0","10320"
"1001230602","10",MALDONADO,MALDONADO,"0","10320"
"1001230603","10",MALDONADO,MALDONADO,"69","10320"
"1001230604","10",MALDONADO,MALDONADO,"227","10320"
"1001230605","10",MALDONADO,MALDONADO,"69","10320"
"1001230606","10",MALDONADO,MALDONADO,"63","10320"
"1001230607","10",MALDONADO,MALDONADO,"0","10320"
"1001230608","10",MALDONADO,MALDONADO,"0","10320"
"1001230800","10",MALDONADO,MALDONADO,"15","10320"
"1001230801","10",MALDONADO,MALDONADO,"11","10320"
"1001230802","10",MALDONADO,MALDONADO,"15","10320"
"1001232006","10",MALDONADO,RURAL,"0","10900"
"1001232007","10",MALDONADO,RURAL,"677","10900"
"1001233006","10",MALDONADO,MALDONADO,"21","10320"
"1001233007","10",MALDONADO,MALDONADO,"68","10320"
"1001233008","10",MALDONADO,MALDONADO,"64","10320"
"1001233009","10",MALDONADO,MALDONADO,"91","10320"
"1001233010","10",MALDONADO,MALDONADO,"46","10320"
"1001233013","10",MALDONADO,MALDONADO,"15","10320"
"1001233014","10",MALDONADO,MALDONADO,"42","10320"
"1001233015","10",MALDONADO,MALDONADO,"27","10320"
"1001233016","10",MALDONADO,MALDONADO,"81","10320"
"1001233021","10",MALDONADO,MALDONADO,"76","10320"
"1001233022","10",MALDONADO,MALDONADO,"0","10320"
"1001233025","10",MALDONADO,MALDONADO,"7","10320"
"1001233026","10",MALDONADO,MALDONADO,"36","10320"
"1001233027","10",MALDONADO,MALDONADO,"51","10320"
"1001233028","10",MALDONADO,MALDONADO,"33","10320"
"1001233029","10",MALDONADO,MALDONADO,"75","10320"
"1001233030","10",MALDONADO,MALDONADO,"33","10320"
"1001233031","10",MALDONADO,MALDONADO,"33","10320"
"1001233032","10",MALDONADO,MALDONADO,"35","10320"
"1001233033","10",MALDONADO,MALDONADO,"58","10320"
"1001233035","10",MALDONADO,MALDONADO,"20","10320"
"1001233400","10",MALDONADO,MALDONADO,"0","10320"
"1001233600","10",MALDONADO,MALDONADO,"2","10320"
"1001233800","10",MALDONADO,MALDONADO,"43","10320"
"1001233801","10",MALDONADO,MALDONADO,"45","10320"
"1001233802","10",MALDONADO,MALDONADO,"65","10320"
"1001233803","10",MALDONADO,MALDONADO,"54","10320"
"1001237001","10",MALDONADO,PINARES - LAS DELICIAS,"10","10830"
"1001237002","10",MALDONADO,PINARES - LAS DELICIAS,"14","10830"
"1001237003","10",MALDONADO,PINARES - LAS DELICIAS,"33","10830"
"1001237004","10",MALDONADO,PINARES - LAS DELICIAS,"5","10830"
"1001237006","10",MALDONADO,PINARES - LAS DELICIAS,"2","10830"
"1001237007","10",MALDONADO,PINARES - LAS DELICIAS,"26","10830"
"1001237008","10",MALDONADO,PINARES - LAS DELICIAS,"15","10830"
"1001237009","10",MALDONADO,PINARES - LAS DELICIAS,"22","10830"
"1001237010","10",MALDONADO,PINARES - LAS DELICIAS,"14","10830"
"1001237011","10",MALDONADO,PINARES - LAS DELICIAS,"25","10830"
"1001237013","10",MALDONADO,PINARES - LAS DELICIAS,"13","10830"
"1001237014","10",MALDONADO,PINARES - LAS DELICIAS,"21","10830"
"1001237015","10",MALDONADO,PINARES - LAS DELICIAS,"25","10830"
"1001237016","10",MALDONADO,PINARES - LAS DELICIAS,"18","10830"
"1001237017","10",MALDONADO,PINARES - LAS DELICIAS,"12","10830"
"1001237018","10",MALDONADO,PINARES - LAS DELICIAS,"5","10830"
"1001237019","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001237020","10",MALDONADO,PINARES - LAS DELICIAS,"19","10830"
"1001237021","10",MALDONADO,PINARES - LAS DELICIAS,"19","10830"
"1001237022","10",MALDONADO,PINARES - LAS DELICIAS,"39","10830"
"1001237023","10",MALDONADO,PINARES - LAS DELICIAS,"31","10830"
"1001239019","10",MALDONADO,MALDONADO,"102","10320"
"1001239020","10",MALDONADO,MALDONADO,"122","10320"
"1001239021","10",MALDONADO,MALDONADO,"67","10320"
"1001239022","10",MALDONADO,MALDONADO,"25","10320"
"1001239024","10",MALDONADO,MALDONADO,"206","10320"
"1001239025","10",MALDONADO,MALDONADO,"38","10320"
"1001239026","10",MALDONADO,MALDONADO,"156","10320"
"1001239027","10",MALDONADO,MALDONADO,"97","10320"
"1001239028","10",MALDONADO,MALDONADO,"117","10320"
"1001239029","10",MALDONADO,MALDONADO,"203","10320"
"1001239030","10",MALDONADO,MALDONADO,"126","10320"
"1001239031","10",MALDONADO,MALDONADO,"86","10320"
"1001239032","10",MALDONADO,MALDONADO,"6","10320"
"1001239033","10",MALDONADO,MALDONADO,"52","10320"
"1001239034","10",MALDONADO,MALDONADO,"86","10320"
"1001239035","10",MALDONADO,MALDONADO,"112","10320"
"1001239049","10",MALDONADO,MALDONADO,"60","10320"
"1001239400","10",MALDONADO,MALDONADO,"0","10320"
"1001239401","10",MALDONADO,MALDONADO,"0","10320"
"1001239600","10",MALDONADO,MALDONADO,"47","10320"
"1001240003","10",MALDONADO,MALDONADO,"89","10320"
"1001240004","10",MALDONADO,MALDONADO,"37","10320"
"1001240005","10",MALDONADO,MALDONADO,"62","10320"
"1001240006","10",MALDONADO,MALDONADO,"66","10320"
"1001240007","10",MALDONADO,MALDONADO,"48","10320"
"1001240008","10",MALDONADO,MALDONADO,"59","10320"
"1001240009","10",MALDONADO,MALDONADO,"77","10320"
"1001240011","10",MALDONADO,MALDONADO,"38","10320"
"1001240012","10",MALDONADO,MALDONADO,"116","10320"
"1001240014","10",MALDONADO,MALDONADO,"79","10320"
"1001240015","10",MALDONADO,MALDONADO,"64","10320"
"1001240400","10",MALDONADO,MALDONADO,"0","10320"
"1001240600","10",MALDONADO,MALDONADO,"38","10320"
"1001240601","10",MALDONADO,MALDONADO,"40","10320"
"1001240602","10",MALDONADO,MALDONADO,"41","10320"
"1001243009","10",MALDONADO,MALDONADO,"129","10320"
"1001243010","10",MALDONADO,MALDONADO,"207","10320"
"1001243012","10",MALDONADO,MALDONADO,"227","10320"
"1001243013","10",MALDONADO,MALDONADO,"186","10320"
"1001243015","10",MALDONADO,MALDONADO,"94","10320"
"1001243019","10",MALDONADO,MALDONADO,"94","10320"
"1001243021","10",MALDONADO,MALDONADO,"50","10320"
"1001243800","10",MALDONADO,MALDONADO,"14","10320"
"1001243801","10",MALDONADO,MALDONADO,"199","10320"
"1001243802","10",MALDONADO,MALDONADO,"1","10320"
"1001243803","10",MALDONADO,MALDONADO,"172","10320"
"1001243804","10",MALDONADO,MALDONADO,"48","10320"
"1001243805","10",MALDONADO,MALDONADO,"5","10320"
"1001243806","10",MALDONADO,MALDONADO,"161","10320"
"1001243807","10",MALDONADO,MALDONADO,"182","10320"
"1001243808","10",MALDONADO,MALDONADO,"82","10320"
"1001243809","10",MALDONADO,MALDONADO,"119","10320"
"1001243810","10",MALDONADO,MALDONADO,"103","10320"
"1001247015","10",MALDONADO,PUNTA DEL ESTE,"80","10524"
"1001247016","10",MALDONADO,PUNTA DEL ESTE,"16","10524"
"1001247017","10",MALDONADO,PUNTA DEL ESTE,"14","10524"
"1001247018","10",MALDONADO,PUNTA DEL ESTE,"8","10524"
"1001247019","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001247020","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001247021","10",MALDONADO,PUNTA DEL ESTE,"114","10524"
"1001247023","10",MALDONADO,PUNTA DEL ESTE,"30","10524"
"1001247024","10",MALDONADO,PUNTA DEL ESTE,"13","10524"
"1001247026","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001247027","10",MALDONADO,PUNTA DEL ESTE,"134","10524"
"1001247029","10",MALDONADO,PUNTA DEL ESTE,"61","10524"
"1001247400","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247401","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247402","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247403","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247404","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247405","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247406","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247407","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247600","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001247601","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247602","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247603","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001247604","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249019","10",MALDONADO,PUNTA DEL ESTE,"24","10524"
"1001249020","10",MALDONADO,PUNTA DEL ESTE,"10","10524"
"1001249021","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001249022","10",MALDONADO,PUNTA DEL ESTE,"12","10524"
"1001249023","10",MALDONADO,PUNTA DEL ESTE,"8","10524"
"1001249024","10",MALDONADO,PUNTA DEL ESTE,"15","10524"
"1001249025","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249026","10",MALDONADO,PUNTA DEL ESTE,"6","10524"
"1001249027","10",MALDONADO,PUNTA DEL ESTE,"18","10524"
"1001249028","10",MALDONADO,PUNTA DEL ESTE,"19","10524"
"1001249029","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001249030","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001249031","10",MALDONADO,PUNTA DEL ESTE,"12","10524"
"1001249032","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001249033","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001249034","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001249035","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249036","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249037","10",MALDONADO,PUNTA DEL ESTE,"6","10524"
"1001249038","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001249054","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249400","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249401","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249402","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249403","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249404","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249405","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249406","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001249600","10",MALDONADO,PUNTA DEL ESTE,"11","10524"
"1001250012","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001250013","10",MALDONADO,PUNTA DEL ESTE,"11","10524"
"1001250014","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001250015","10",MALDONADO,PUNTA DEL ESTE,"13","10524"
"1001250016","10",MALDONADO,PUNTA DEL ESTE,"28","10524"
"1001250018","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001250019","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250020","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250021","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001250022","10",MALDONADO,PUNTA DEL ESTE,"14","10524"
"1001250023","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001250024","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250025","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001250026","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001250027","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001250028","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001250029","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001250030","10",MALDONADO,PUNTA DEL ESTE,"6","10524"
"1001250031","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001250032","10",MALDONADO,PUNTA DEL ESTE,"8","10524"
"1001250033","10",MALDONADO,PUNTA DEL ESTE,"13","10524"
"1001250035","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250400","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250401","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250402","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250403","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250404","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250405","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250406","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001250600","10",MALDONADO,PUNTA DEL ESTE,"14","10524"
"1001250601","10",MALDONADO,PUNTA DEL ESTE,"17","10524"
"1001251001","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251002","10",MALDONADO,PUNTA DEL ESTE,"8","10524"
"1001251003","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251004","10",MALDONADO,PUNTA DEL ESTE,"15","10524"
"1001251005","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001251006","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251007","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001251020","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001251021","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001251022","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001251023","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251024","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251025","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001251026","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251027","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001251028","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001251030","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001251031","10",MALDONADO,PUNTA DEL ESTE,"6","10524"
"1001251033","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001251034","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251040","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251400","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251401","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251402","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251403","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251500","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251501","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001251600","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001251601","10",MALDONADO,PUNTA DEL ESTE,"11","10524"
"1001252001","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001252002","10",MALDONADO,PUNTA DEL ESTE,"15","10524"
"1001252007","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001252008","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001252009","10",MALDONADO,PUNTA DEL ESTE,"7","10524"
"1001252010","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001252011","10",MALDONADO,PUNTA DEL ESTE,"11","10524"
"1001252012","10",MALDONADO,PUNTA DEL ESTE,"11","10524"
"1001252023","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001252024","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001252025","10",MALDONADO,PUNTA DEL ESTE,"6","10524"
"1001252026","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001252027","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001252028","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001252029","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001252030","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001252031","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001252032","10",MALDONADO,PUNTA DEL ESTE,"4","10524"
"1001252033","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001252040","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001252900","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254004","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254005","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254006","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254007","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001254008","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001254009","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254019","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254022","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001254023","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254026","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001254036","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001254038","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254039","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254040","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254041","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254042","10",MALDONADO,PUNTA DEL ESTE,"3","10524"
"1001254043","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001254044","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001254045","10",MALDONADO,PUNTA DEL ESTE,"10","10524"
"1001254046","10",MALDONADO,PUNTA DEL ESTE,"9","10524"
"1001254047","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254048","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254400","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254401","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254402","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254403","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254404","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254405","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254406","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254407","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254408","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254409","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254410","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254500","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254502","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254600","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254601","10",MALDONADO,PUNTA DEL ESTE,"1","10524"
"1001254602","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001254603","10",MALDONADO,PUNTA DEL ESTE,"0","10524"
"1001256002","10",MALDONADO,PINARES - LAS DELICIAS,"68","10830"
"1001256003","10",MALDONADO,PINARES - LAS DELICIAS,"67","10830"
"1001256004","10",MALDONADO,PINARES - LAS DELICIAS,"41","10830"
"1001256005","10",MALDONADO,PINARES - LAS DELICIAS,"18","10830"
"1001256006","10",MALDONADO,PINARES - LAS DELICIAS,"53","10830"
"1001256007","10",MALDONADO,PINARES - LAS DELICIAS,"42","10830"
"1001256008","10",MALDONADO,PINARES - LAS DELICIAS,"12","10830"
"1001256009","10",MALDONADO,PINARES - LAS DELICIAS,"14","10830"
"1001256010","10",MALDONADO,PINARES - LAS DELICIAS,"17","10830"
"1001256018","10",MALDONADO,PINARES - LAS DELICIAS,"19","10830"
"1001256021","10",MALDONADO,PINARES - LAS DELICIAS,"25","10830"
"1001256022","10",MALDONADO,PINARES - LAS DELICIAS,"41","10830"
"1001256023","10",MALDONADO,PINARES - LAS DELICIAS,"60","10830"
"1001256024","10",MALDONADO,PINARES - LAS DELICIAS,"14","10830"
"1001256025","10",MALDONADO,PINARES - LAS DELICIAS,"40","10830"
"1001256026","10",MALDONADO,PINARES - LAS DELICIAS,"64","10830"
"1001256027","10",MALDONADO,PINARES - LAS DELICIAS,"29","10830"
"1001256034","10",MALDONADO,PINARES - LAS DELICIAS,"17","10830"
"1001256400","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001256401","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001256402","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001256600","10",MALDONADO,PINARES - LAS DELICIAS,"7","10830"
"1001257019","10",MALDONADO,PINARES - LAS DELICIAS,"18","10830"
"1001257021","10",MALDONADO,PINARES - LAS DELICIAS,"63","10830"
"1001257022","10",MALDONADO,PINARES - LAS DELICIAS,"44","10830"
"1001257023","10",MALDONADO,PINARES - LAS DELICIAS,"45","10830"
"1001257024","10",MALDONADO,PINARES - LAS DELICIAS,"48","10830"
"1001257026","10",MALDONADO,PINARES - LAS DELICIAS,"40","10830"
"1001257027","10",MALDONADO,PINARES - LAS DELICIAS,"29","10830"
"1001257028","10",MALDONADO,PINARES - LAS DELICIAS,"19","10830"
"1001257029","10",MALDONADO,PINARES - LAS DELICIAS,"12","10830"
"1001257030","10",MALDONADO,PINARES - LAS DELICIAS,"23","10830"
"1001257031","10",MALDONADO,PINARES - LAS DELICIAS,"22","10830"
"1001257032","10",MALDONADO,PINARES - LAS DELICIAS,"23","10830"
"1001257033","10",MALDONADO,PINARES - LAS DELICIAS,"33","10830"
"1001257034","10",MALDONADO,PINARES - LAS DELICIAS,"11","10830"
"1001257035","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257036","10",MALDONADO,PINARES - LAS DELICIAS,"7","10830"
"1001257037","10",MALDONADO,PINARES - LAS DELICIAS,"34","10830"
"1001257038","10",MALDONADO,PINARES - LAS DELICIAS,"28","10830"
"1001257039","10",MALDONADO,PINARES - LAS DELICIAS,"2","10830"
"1001257040","10",MALDONADO,PINARES - LAS DELICIAS,"16","10830"
"1001257041","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257046","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257400","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257401","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257500","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257501","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001257800","10",MALDONADO,PINARES - LAS DELICIAS,"52","10830"
"1001263009","10",MALDONADO,PINARES - LAS DELICIAS,"2","10830"
"1001263010","10",MALDONADO,PINARES - LAS DELICIAS,"9","10830"
"1001263011","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263012","10",MALDONADO,PINARES - LAS DELICIAS,"4","10830"
"1001263013","10",MALDONADO,PINARES - LAS DELICIAS,"4","10830"
"1001263014","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263015","10",MALDONADO,PINARES - LAS DELICIAS,"6","10830"
"1001263016","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263017","10",MALDONADO,PINARES - LAS DELICIAS,"5","10830"
"1001263018","10",MALDONADO,PINARES - LAS DELICIAS,"2","10830"
"1001263019","10",MALDONADO,PINARES - LAS DELICIAS,"8","10830"
"1001263020","10",MALDONADO,PINARES - LAS DELICIAS,"5","10830"
"1001263021","10",MALDONADO,PINARES - LAS DELICIAS,"9","10830"
"1001263024","10",MALDONADO,PINARES - LAS DELICIAS,"34","10830"
"1001263025","10",MALDONADO,PINARES - LAS DELICIAS,"9","10830"
"1001263026","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263027","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263400","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263401","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263402","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263403","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263404","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263501","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263502","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263503","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263504","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263507","10",MALDONADO,PINARES - LAS DELICIAS,"0","10830"
"1001263600","10",MALDONADO,PINARES - LAS DELICIAS,"8","10830"
"1001263601","10",MALDONADO,PINARES - LAS DELICIAS,"13","10830"
"1001305029","10",MALDONADO,PUNTA DEL ESTE,"23","10524"
"1001305030","10",MALDONADO,PUNTA DEL ESTE,"66","10524"
"1001305031","10",MALDONADO,PUNTA DEL ESTE,"59","10524"
"1001305032","10",MALDONADO,PUNTA DEL ESTE,"58","10524"
"1001305033","10",MALDONADO,PUNTA DEL ESTE,"36","10524"
"1001305034","10",MALDONADO,PUNTA DEL ESTE,"19","10524"
"1001305035","10",MALDONADO,PUNTA DEL ESTE,"25","10524"
"1001305036","10",MALDONADO,PUNTA DEL ESTE,"19","10524"
"1001305051","10",MALDONADO,PUNTA DEL ESTE,"26","10524"
"1001305053","10",MALDONADO,PUNTA DEL ESTE,"2","10524"
"1001305054","10",MALDONADO,PUNTA DEL ESTE,"5","10524"
"1001305056","10",MALDONADO,PUNTA DEL ESTE,"28","10524"
"1001305057","10",MALDONADO,PUNTA DEL ESTE,"27","10524"
